Year,Month_Num,Region,Model,Fuel_Type,Units_Sold,Revenue
2019,5,Asia Pacific,Z4,Hybrid,1518,221020558.96
2019,5,Asia Pacific,2 Series,ICE,7189,1064774265.69
2019,5,Asia Pacific,4 Series,EV,6699,632715179.0
2019,5,Asia Pacific,1 Series,ICE,5038,450054267.47
2019,5,Middle East & Africa,3 Series,Hybrid,5460,588992484.3
2019,5,Middle East & Africa,5 Series,EV,3285,456326926.36
2019,5,Middle East & Africa,7 Series,ICE,606,56937492.16
2019,5,Middle East & Africa,X3,ICE,6442,486919679.9
2019,5,Middle East & Africa,X5,EV,2845,111132862.63
2019,5,Middle East & Africa,X7,EV,6514,816057497.18
2019,5,Middle East & Africa,i4,ICE,5835,317681397.66
2019,5,Middle East & Africa,iX,ICE,3273,349544799.28
2019,5,Middle East & Africa,i7,ICE,1090,47784684.24
2019,5,Middle East & Africa,M3,Hybrid,2383,160403952.96
2019,5,Middle East & Africa,M5,EV,685,71541041.79
2019,5,Middle East & Africa,Z4,EV,6129,529331785.44
2019,5,Middle East & Africa,2 Series,EV,2969,184560540.56
2019,5,Middle East & Africa,4 Series,ICE,5536,412030747.75
2019,5,Middle East & Africa,1 Series,ICE,1803,233485314.63
2019,5,Latin America,3 Series,EV,7919,978727390.06
2019,5,Latin America,5 Series,ICE,4547,246618253.54
2019,5,Latin America,7 Series,Hybrid,7348,799903472.45
2019,5,Latin America,X3,Hybrid,1313,116018934.06
2019,5,Latin America,X5,ICE,4902,595736153.61
2019,5,Latin America,X7,ICE,3954,315758950.97
2019,5,Latin America,i4,ICE,5576,202767055.83
2019,5,Latin America,iX,EV,4195,299121084.77
2019,5,Latin America,i7,ICE,768,73803828.87
2019,5,Latin America,M3,ICE,7560,1062745729.07
2019,5,Latin America,M5,EV,3150,400889101.74
2019,5,Latin America,Z4,ICE,5323,659585528.26
2019,5,Latin America,2 Series,Hybrid,7111,878970713.32
2019,5,Latin America,4 Series,ICE,6638,369672974.94
2019,5,Latin America,1 Series,Hybrid,5365,229699657.43
2019,6,Europe,3 Series,ICE,4423,381631272.02
2019,6,Europe,5 Series,ICE,2722,105926092.92
2019,6,Europe,7 Series,Hybrid,1130,124875887.14
2019,6,Europe,X3,EV,5850,681107527.45
2019,6,Europe,X5,ICE,8051,629871761.17
2019,6,Europe,X7,Hybrid,6154,899862702.2
2019,6,Europe,i4,EV,5858,403472039.98
2019,6,Europe,iX,Hybrid,1211,170884173.61
2019,6,Europe,i7,ICE,4387,490342045.37
2019,6,Europe,M3,Hybrid,2447,106468142.68
2019,6,Europe,M5,Hybrid,3658,546999890.43
2019,6,Europe,Z4,ICE,6938,594351441.83
2019,6,Europe,2 Series,ICE,2299,127642433.13
2019,6,Europe,4 Series,ICE,1765,149308694.67
2019,6,Europe,1 Series,Hybrid,1594,186930032.25
2019,6,North America,3 Series,ICE,999,118549024.73
2019,6,North America,5 Series,Hybrid,756,39401390.71
2019,6,North America,7 Series,Hybrid,881,57829012.08
2019,6,North America,X3,Hybrid,7968,282273824.33
2019,6,North America,X5,Hybrid,7068,601816393.27
2019,6,North America,X7,EV,7819,336697585.83
2019,6,North America,i4,ICE,4292,553956919.54
2019,6,North America,iX,ICE,5406,805678662.18
2019,6,North America,i7,ICE,3010,324211135.08
2019,6,North America,M3,EV,1241,165219714.71
2019,6,North America,M5,ICE,7596,935435476.66
2019,6,North America,Z4,Hybrid,2055,300572500.42
2019,6,North America,2 Series,Hybrid,3239,447283163.04
2019,6,North America,4 Series,Hybrid,3566,487827472.69
2019,6,North America,1 Series,ICE,1912,109377227.03
2019,6,China,3 Series,Hybrid,5150,410497571.7
2019,6,China,5 Series,EV,5667,546316398.18
2019,6,China,7 Series,EV,4932,181932123.42
2019,6,China,X3,ICE,3678,146839263.21
2019,6,China,X5,ICE,7723,734911092.04
2019,6,China,X7,EV,8789,458167646.8
2019,6,China,i4,Hybrid,982,50359812.03
2019,6,China,iX,Hybrid,5066,537567391.86
2019,6,China,i7,ICE,5402,296076251.84
2019,6,China,M3,ICE,3427,158288358.4
2019,6,China,M5,Hybrid,7837,1011341499.21
2019,6,China,Z4,ICE,4885,516819715.9
2019,6,China,2 Series,ICE,2198,282058170.69
2019,6,China,4 Series,EV,6121,299269649.25
2019,6,China,1 Series,Hybrid,4628,607143227.06
2019,6,Asia Pacific,3 Series,EV,6108,335613097.4
2019,6,Asia Pacific,5 Series,ICE,2557,211573204.81
2019,6,Asia Pacific,7 Series,Hybrid,4728,297954447.07
2019,6,Asia Pacific,X3,Hybrid,1464,193902659.34
2019,6,Asia Pacific,X5,Hybrid,6439,876715555.29
2019,6,Asia Pacific,X7,ICE,527,23847404.85
2019,6,Asia Pacific,i4,Hybrid,7571,868794248.68
2019,6,Asia Pacific,iX,EV,4828,283444276.57
2019,6,Asia Pacific,i7,Hybrid,4905,306632064.06
2019,6,Asia Pacific,M3,ICE,5557,309525198.43
2019,6,Asia Pacific,M5,ICE,1316,164496115.81
2019,6,Asia Pacific,Z4,ICE,567,32358026.11
2019,6,Asia Pacific,2 Series,EV,1380,185215419.24
2019,6,Asia Pacific,4 Series,EV,4451,550090622.23
2019,6,Asia Pacific,1 Series,Hybrid,2503,120039121.98
2019,6,Middle East & Africa,3 Series,ICE,8750,783627920.09
2019,6,Middle East & Africa,5 Series,ICE,6987,287956458.25
2019,6,Middle East & Africa,7 Series,ICE,2261,166056618.02
2019,6,Middle East & Africa,X3,EV,6886,323700024.54
2019,6,Middle East & Africa,X5,ICE,4621,579157240.79
2019,6,Middle East & Africa,X7,ICE,1321,81980573.83
2019,6,Middle East & Africa,i4,ICE,5184,299927631.97
2019,6,Middle East & Africa,iX,Hybrid,3038,144807120.11
2019,6,Middle East & Africa,i7,ICE,2713,366355177.09
2019,6,Middle East & Africa,M3,ICE,2104,215208922.65
2019,6,Middle East & Africa,M5,ICE,3799,538344962.87
2019,6,Middle East & Africa,Z4,ICE,3680,322515649.68
2019,6,Middle East & Africa,2 Series,ICE,4064,236745281.91
2019,6,Middle East & Africa,4 Series,ICE,6543,440144193.33
2019,6,Middle East & Africa,1 Series,ICE,4431,242323198.95
2019,6,Latin America,3 Series,ICE,7594,402714636.63
2019,6,Latin America,5 Series,EV,6399,649395900.18
2019,6,Latin America,7 Series,Hybrid,2180,291143322.56
2019,6,Latin America,X3,ICE,2426,318421568.43
2019,6,Latin America,X5,ICE,6599,893166890.74
2019,6,Latin America,X7,ICE,4315,593569683.65
2019,6,Latin America,i4,Hybrid,2002,276874510.61
2019,6,Latin America,iX,ICE,777,69250165.79
2019,6,Latin America,i7,Hybrid,788,63313292.56
2019,6,Latin America,M3,EV,7052,613740900.8
2019,6,Latin America,M5,ICE,5663,649621879.35
2019,6,Latin America,Z4,ICE,2124,146589770.0
2019,6,Latin America,2 Series,Hybrid,1112,124476273.6
2019,6,Latin America,4 Series,ICE,4890,591386673.84
2019,6,Latin America,1 Series,ICE,4349,221545671.57
2019,7,Europe,3 Series,Hybrid,2270,176148261.24
2019,7,Europe,5 Series,ICE,5064,542557353.72
2019,7,Europe,7 Series,ICE,6095,236255183.4
2019,7,Europe,X3,ICE,2979,314098736.57
2019,7,Europe,X5,Hybrid,2473,109579346.63
2019,7,Europe,X7,EV,7634,719082303.69
2019,7,Europe,i4,EV,4025,192238638.93
2019,7,Europe,iX,ICE,5026,387704607.31
2019,7,Europe,i7,Hybrid,5709,665519656.55
2019,7,Europe,M3,ICE,3118,149848376.9
2019,7,Europe,M5,ICE,7088,1029864633.28
2019,7,Europe,Z4,ICE,7383,530493201.05
2019,7,Europe,2 Series,EV,5060,338370869.85
2019,7,Europe,4 Series,ICE,3413,316271655.24
2019,7,Europe,1 Series,EV,4798,542200166.23
2019,7,North America,3 Series,ICE,2968,229535542.13
2019,7,North America,5 Series,Hybrid,6997,1001975486.85
2019,7,North America,7 Series,ICE,9017,406130245.02
2019,7,North America,X3,ICE,1917,277988189.83
2019,7,North America,X5,ICE,2549,132585508.39
2019,7,North America,X7,ICE,2273,243521861.58
2019,7,North America,i4,ICE,6409,321623791.76
2019,7,North America,iX,ICE,4596,172214254.03
2019,7,North America,i7,ICE,783,48324980.48
2019,7,North America,M3,EV,5727,581582746.75
2019,7,North America,M5,Hybrid,6860,708199538.51
2019,7,North America,Z4,Hybrid,7799,683744690.76
2019,7,North America,2 Series,Hybrid,8854,484754458.49
2019,7,North America,4 Series,ICE,4473,304776012.36
2019,7,North America,1 Series,EV,1708,149333090.43
2019,7,China,3 Series,ICE,2005,135945730.69
2019,7,China,5 Series,EV,8130,1130409687.03
2019,7,China,7 Series,EV,1749,69491998.2
2019,7,China,X3,ICE,1570,121694305.48
2019,7,China,X5,ICE,5665,404755938.99
2019,7,China,X7,ICE,3641,535877111.74
2019,7,China,i4,ICE,1743,142097496.48
2019,7,China,iX,ICE,1984,281129423.86
2019,7,China,i7,ICE,6901,644222418.28
2019,7,China,M3,Hybrid,3014,205946999.78
2019,7,China,M5,EV,5667,719432791.1
2019,7,China,Z4,Hybrid,4086,195785988.07
2019,7,China,2 Series,ICE,771,75835867.54
2019,7,China,4 Series,ICE,4075,245893453.21
2019,7,China,1 Series,ICE,2876,312767746.78
2019,7,Asia Pacific,3 Series,Hybrid,2607,321223952.7
2019,7,Asia Pacific,5 Series,ICE,1245,107353460.88
2019,7,Asia Pacific,7 Series,Hybrid,1437,115475474.15
2019,7,Asia Pacific,X3,ICE,5830,836553980.92
2019,7,Asia Pacific,X5,EV,3489,409384724.19
2019,7,Asia Pacific,X7,ICE,3669,248518952.01
2019,7,Asia Pacific,i4,ICE,4782,215543115.09
2019,7,Asia Pacific,iX,Hybrid,4604,381188751.74
2019,7,Asia Pacific,i7,ICE,2083,305350047.46
2019,7,Asia Pacific,M3,ICE,7954,1042640753.74
2019,7,Asia Pacific,M5,Hybrid,1596,142970493.88
2019,7,Asia Pacific,Z4,EV,2954,429543973.76
2019,7,Asia Pacific,2 Series,Hybrid,1091,118332794.75
2019,7,Asia Pacific,4 Series,ICE,2041,238140626.19
2019,7,Asia Pacific,1 Series,Hybrid,1539,201166734.75
2019,7,Middle East & Africa,3 Series,ICE,4078,530215667.74
2019,7,Middle East & Africa,5 Series,EV,3103,372618922.55
2019,7,Middle East & Africa,7 Series,ICE,6218,405462459.24
2019,7,Middle East & Africa,X3,EV,7927,390645305.11
2019,7,Middle East & Africa,X5,Hybrid,2899,265452581.9
2019,7,Middle East & Africa,X7,Hybrid,2249,276497931.96
2019,7,Middle East & Africa,i4,ICE,1118,85641420.26
2019,7,Middle East & Africa,iX,ICE,4684,502216350.94
2019,7,Middle East & Africa,i7,ICE,7025,547375740.23
2019,7,Middle East & Africa,M3,Hybrid,735,39489662.34
2019,7,Middle East & Africa,M5,ICE,3206,367816525.79
2019,7,Middle East & Africa,Z4,ICE,906,75419164.2
2019,7,Middle East & Africa,2 Series,EV,3090,211792837.11
2019,7,Middle East & Africa,4 Series,Hybrid,1178,145059957.03
2019,7,Middle East & Africa,1 Series,ICE,1362,73848499.26
2019,7,Latin America,3 Series,ICE,3516,400019617.95
2019,7,Latin America,5 Series,ICE,6722,515510905.23
2019,7,Latin America,7 Series,ICE,3843,140205058.05
2019,7,Latin America,X3,ICE,3994,329023195.85
2019,7,Latin America,X5,EV,1689,89134973.86
2019,7,Latin America,X7,ICE,2305,228760530.96
2019,7,Latin America,i4,Hybrid,5497,642835229.41
2019,7,Latin America,iX,Hybrid,6537,574971681.29
2019,7,Latin America,i7,ICE,6697,247779831.22
2019,7,Latin America,M3,ICE,6153,793487501.25
2019,7,Latin America,M5,EV,5648,827786791.99
2019,7,Latin America,Z4,ICE,2691,346267176.46
2019,7,Latin America,2 Series,ICE,8257,942333618.57
2019,7,Latin America,4 Series,ICE,2061,90765555.1
2019,7,Latin America,1 Series,Hybrid,6392,237544216.7
2019,8,Europe,3 Series,ICE,3639,172484957.05
2019,8,Europe,5 Series,EV,5025,446945958.09
2019,8,Europe,7 Series,EV,777,86847184.87
2019,8,Europe,X3,Hybrid,6405,667439921.75
2019,8,Europe,X5,Hybrid,2021,152436697.09
2019,8,Europe,X7,ICE,8274,553515714.68
2019,8,Europe,i4,Hybrid,3175,293919140.89
2019,8,Europe,iX,Hybrid,2583,110704175.72
2019,8,Europe,i7,EV,6037,361946999.12
2019,8,Europe,M3,ICE,2643,321684961.85
2019,8,Europe,M5,ICE,5924,353140122.14
2019,8,Europe,Z4,ICE,6501,749469633.1
2019,8,Europe,2 Series,ICE,7083,395214272.1
2019,8,Europe,4 Series,ICE,3671,345583774.63
2019,8,Europe,1 Series,ICE,7985,392987933.71
2019,8,North America,3 Series,ICE,1675,128210869.46
2019,8,North America,5 Series,ICE,5787,420907444.16
2019,8,North America,7 Series,ICE,2899,346894509.63
2019,8,North America,X3,Hybrid,7561,746273176.05
2019,8,North America,X5,ICE,7645,1020829061.23
2019,8,North America,X7,EV,7304,826082965.71
2019,8,North America,i4,ICE,6247,294201007.73
2019,8,North America,iX,ICE,6441,313741445.23
2019,8,North America,i7,ICE,6608,308580701.22
2019,8,North America,M3,EV,1711,251771702.59
2019,8,North America,M5,ICE,6142,500531470.88
2019,8,North America,Z4,ICE,4406,295332453.78
2019,8,North America,2 Series,Hybrid,5625,686108466.74
2019,8,North America,4 Series,EV,3766,420541146.3
2019,8,North America,1 Series,EV,4663,242233623.85
2019,8,China,3 Series,ICE,1447,133393843.71
2019,8,China,5 Series,Hybrid,1440,172579407.74
2019,8,China,7 Series,EV,5007,734969234.94
2019,8,China,X3,ICE,5991,418270952.78
2019,8,China,X5,Hybrid,6141,745733077.14
2019,8,China,X7,Hybrid,7202,495207626.58
2019,8,China,i4,ICE,4488,334426909.13
2019,8,China,iX,EV,4455,547323320.76
2019,8,China,i7,EV,8976,710158103.97
2019,8,China,M3,ICE,3663,143361866.44
2019,8,China,M5,ICE,6774,473164751.73
2019,8,China,Z4,Hybrid,4612,327142362.61
2019,8,China,2 Series,ICE,6236,702347127.4
2019,8,China,4 Series,Hybrid,6430,572457200.76
2019,8,China,1 Series,Hybrid,1854,148337157.39
2019,8,Asia Pacific,3 Series,ICE,3863,291918541.12
2019,8,Asia Pacific,5 Series,EV,2838,292039544.79
2019,8,Asia Pacific,7 Series,ICE,3482,419011938.2
2019,8,Asia Pacific,X3,ICE,8405,662027712.59
2019,8,Asia Pacific,X5,ICE,3473,144100546.95
2019,8,Asia Pacific,X7,ICE,2626,270848638.05
2019,8,Asia Pacific,i4,EV,1192,57411725.32
2019,8,Asia Pacific,iX,ICE,4850,426822210.27
2019,8,Asia Pacific,i7,EV,5381,448962939.98
2019,8,Asia Pacific,M3,ICE,4635,687662272.66
2019,8,Asia Pacific,M5,ICE,3647,168631635.92
2019,8,Asia Pacific,Z4,ICE,6728,495424745.07
2019,8,Asia Pacific,2 Series,ICE,7376,399499871.35
2019,8,Asia Pacific,4 Series,ICE,3869,418146365.3
2019,8,Asia Pacific,1 Series,EV,1275,123191663.69
2019,8,Middle East & Africa,3 Series,ICE,870,87830745.35
2019,8,Middle East & Africa,5 Series,EV,6249,284799118.93
2019,8,Middle East & Africa,7 Series,EV,1362,90487149.28
2019,8,Middle East & Africa,X3,Hybrid,5008,296072976.25
2019,8,Middle East & Africa,X5,EV,6637,617463648.04
2019,8,Middle East & Africa,X7,ICE,6243,362149271.33
2019,8,Middle East & Africa,i4,ICE,5869,658674516.29
2019,8,Middle East & Africa,iX,Hybrid,6910,800752492.25
2019,8,Middle East & Africa,i7,EV,5432,602912427.02
2019,8,Middle East & Africa,M3,EV,4199,455010069.85
2019,8,Middle East & Africa,M5,EV,8388,711959312.58
2019,8,Middle East & Africa,Z4,Hybrid,5115,297051185.91
2019,8,Middle East & Africa,2 Series,ICE,2308,262674087.52
2019,8,Middle East & Africa,4 Series,ICE,4119,551622181.6
2019,8,Middle East & Africa,1 Series,EV,5414,446278259.6
2019,8,Latin America,3 Series,EV,5433,619298509.38
2019,8,Latin America,5 Series,ICE,2266,129321393.43
2019,8,Latin America,7 Series,ICE,7153,649628096.23
2019,8,Latin America,X3,EV,4289,168366537.1
2019,8,Latin America,X5,ICE,1453,182804881.93
2019,8,Latin America,X7,ICE,4724,628480567.97
2019,8,Latin America,i4,EV,5038,208384962.08
2019,8,Latin America,iX,EV,3287,442840268.6
2019,8,Latin America,i7,EV,4443,498692487.56
2019,8,Latin America,M3,EV,4399,520344346.34
2019,8,Latin America,M5,ICE,1502,138977928.33
2019,8,Latin America,Z4,ICE,6764,975453806.83
2019,8,Latin America,2 Series,EV,2661,120752482.76
2019,8,Latin America,4 Series,Hybrid,7734,563560182.07
2019,8,Latin America,1 Series,Hybrid,4180,503921078.88
2019,9,Europe,3 Series,EV,2132,117564320.35
2019,9,Europe,5 Series,EV,4151,557203226.84
2019,9,Europe,7 Series,ICE,4881,703360652.92
2019,9,Europe,X3,ICE,4099,259589134.22
2019,9,Europe,X5,ICE,8108,622246606.6
2019,9,Europe,X7,Hybrid,7101,775576351.62
2019,9,Europe,i4,EV,896,99595502.68
2019,9,Europe,iX,EV,7175,805277788.8
2019,9,Europe,i7,ICE,3588,521069507.9
2019,9,Europe,M3,ICE,7836,756289421.69
2019,9,Europe,M5,ICE,4150,579446847.97
2019,9,Europe,Z4,ICE,2541,362542451.46
2019,9,Europe,2 Series,Hybrid,2798,384384689.59
2019,9,Europe,4 Series,EV,5587,717418246.3
2019,9,Europe,1 Series,Hybrid,6270,844199870.4
2019,9,North America,3 Series,EV,4668,385065895.02
2019,9,North America,5 Series,EV,6482,911581892.72
2019,9,North America,7 Series,ICE,1993,185804338.92
2019,9,North America,X3,ICE,6022,590087886.17
2019,9,North America,X5,ICE,5564,228075952.82
2019,9,North America,X7,Hybrid,5792,629743092.56
2019,9,North America,i4,ICE,2306,163905884.84
2019,9,North America,iX,ICE,1729,202396486.25
2019,9,North America,i7,Hybrid,6510,861926925.77
2019,9,North America,M3,Hybrid,8194,712233446.86
2019,9,North America,M5,EV,1542,175878500.36
2019,9,North America,Z4,EV,6869,307084685.16
2019,9,North America,2 Series,ICE,4292,616533236.49
2019,9,North America,4 Series,EV,2095,78859070.07
2019,9,North America,1 Series,Hybrid,5942,827644243.87
2019,9,China,3 Series,EV,2057,273499851.73
2019,9,China,5 Series,ICE,5665,367761289.71
2019,9,China,7 Series,ICE,3306,331370077.74
2019,9,China,X3,ICE,4905,690617822.76
2019,9,China,X5,ICE,6248,379976207.6
2019,9,China,X7,ICE,8573,562503055.67
2019,9,China,i4,Hybrid,3371,449957165.19
2019,9,China,iX,Hybrid,7067,797699602.76
2019,9,China,i7,ICE,4337,166145735.59
2019,9,China,M3,EV,2611,363823912.47
2019,9,China,M5,ICE,6618,296883132.53
2019,9,China,Z4,ICE,7538,864591331.67
2019,9,China,2 Series,Hybrid,6375,533450178.51
2019,9,China,4 Series,Hybrid,1008,42090568.2
2019,9,China,1 Series,ICE,2498,189210244.64
2019,9,Asia Pacific,3 Series,Hybrid,7075,734361564.66
2019,9,Asia Pacific,5 Series,Hybrid,777,72278350.21
2019,9,Asia Pacific,7 Series,ICE,4074,204544944.25
2019,9,Asia Pacific,X3,EV,889,57725917.06
2019,9,Asia Pacific,X5,ICE,3780,189645421.29
2019,9,Asia Pacific,X7,ICE,4941,320901601.38
2019,9,Asia Pacific,i4,ICE,1608,236275855.86
2019,9,Asia Pacific,iX,ICE,4032,272306899.64
2019,9,Asia Pacific,i7,EV,6287,890065938.53
2019,9,Asia Pacific,M3,ICE,4711,335835109.76
2019,9,Asia Pacific,M5,EV,7938,785088770.95
2019,9,Asia Pacific,Z4,EV,6454,265392040.36
2019,9,Asia Pacific,2 Series,ICE,2251,200515627.21
2019,9,Asia Pacific,4 Series,ICE,4416,659963253.35
2019,9,Asia Pacific,1 Series,EV,852,126704444.83
2019,9,Middle East & Africa,3 Series,Hybrid,4410,583316919.68
2019,9,Middle East & Africa,5 Series,EV,1504,87877782.73
2019,9,Middle East & Africa,7 Series,ICE,6902,645370425.36
2019,9,Middle East & Africa,X3,ICE,8491,504582413.12
2019,9,Middle East & Africa,X5,EV,558,56157453.84
2019,9,Middle East & Africa,X7,ICE,1088,100403620.32
2019,9,Middle East & Africa,i4,ICE,2865,324750384.81
2019,9,Middle East & Africa,iX,Hybrid,3736,529959336.91
2019,9,Middle East & Africa,i7,ICE,2948,130662058.52
2019,9,Middle East & Africa,M3,EV,6102,654506774.84
2019,9,Middle East & Africa,M5,ICE,5252,769541994.93
2019,9,Middle East & Africa,Z4,Hybrid,4158,495332976.57
2019,9,Middle East & Africa,2 Series,Hybrid,7455,442135094.14
2019,9,Middle East & Africa,4 Series,ICE,5627,713429895.66
2019,9,Middle East & Africa,1 Series,Hybrid,5856,461803907.84
2019,9,Latin America,3 Series,ICE,1883,232834665.41
2019,9,Latin America,5 Series,ICE,765,41109706.66
2019,9,Latin America,7 Series,Hybrid,3072,444701897.74
2019,9,Latin America,X3,ICE,3054,258738600.48
2019,9,Latin America,X5,EV,3529,368441944.64
2019,9,Latin America,X7,ICE,1466,137738207.31
2019,9,Latin America,i4,ICE,7802,513957775.27
2019,9,Latin America,iX,Hybrid,1383,177389597.92
2019,9,Latin America,i7,Hybrid,4377,199980569.24
2019,9,Latin America,M3,ICE,4696,514095637.78
2019,9,Latin America,M5,Hybrid,4776,522642073.92
2019,9,Latin America,Z4,ICE,4426,616669652.85
2019,9,Latin America,2 Series,ICE,2035,231371569.18
2019,9,Latin America,4 Series,ICE,2655,183142929.87
2019,9,Latin America,1 Series,ICE,1312,123383982.45
2019,10,Europe,3 Series,ICE,3565,395709132.73
2019,10,Europe,5 Series,Hybrid,2566,262605227.11
2019,10,Europe,7 Series,Hybrid,585,64982681.71
2019,10,Europe,X3,ICE,2276,91506016.42
2019,10,Europe,X5,ICE,6140,629527842.89
2019,10,Europe,X7,ICE,6139,785183734.8
2019,10,Europe,i4,ICE,8653,512888080.47
2019,10,Europe,iX,ICE,5272,592794264.48
2019,10,Europe,i7,ICE,576,27888767.97
2019,10,Europe,M3,ICE,4531,369664053.33
2019,10,Europe,M5,Hybrid,7061,642360965.91
2019,10,Europe,Z4,Hybrid,5542,623404957.08
2019,10,Europe,2 Series,Hybrid,4225,190454719.09
2019,10,Europe,4 Series,ICE,1905,70155060.38
2019,10,Europe,1 Series,EV,6768,611343134.25
2019,10,North America,3 Series,ICE,2531,270808906.82
2019,10,North America,5 Series,EV,1889,233325373.24
2019,10,North America,7 Series,ICE,3546,191846159.06
2019,10,North America,X3,ICE,6402,581176033.0
2019,10,North America,X5,ICE,4456,259133859.96
2019,10,North America,X7,Hybrid,7385,542005506.3
2019,10,North America,i4,ICE,8216,1213018438.44
2019,10,North America,iX,EV,6953,827921750.71
2019,10,North America,i7,EV,832,75630139.91
2019,10,North America,M3,Hybrid,6448,896809836.39
2019,10,North America,M5,EV,2649,253656354.01
2019,10,North America,Z4,ICE,3259,214450739.06
2019,10,North America,2 Series,Hybrid,8032,738146519.11
2019,10,North America,4 Series,EV,3421,291354427.02
2019,10,North America,1 Series,ICE,6111,455528910.9
2019,10,China,3 Series,ICE,2451,278855220.28
2019,10,China,5 Series,EV,8560,946309589.54
2019,10,China,7 Series,ICE,3213,256695218.71
2019,10,China,X3,ICE,6529,499007489.17
2019,10,China,X5,ICE,6962,409567414.07
2019,10,China,X7,Hybrid,1314,65497780.28
2019,10,China,i4,ICE,5667,715461483.81
2019,10,China,iX,EV,4458,263399986.04
2019,10,China,i7,ICE,646,41985426.96
2019,10,China,M3,Hybrid,2198,303022014.86
2019,10,China,M5,ICE,1012,48683746.36
2019,10,China,Z4,ICE,4884,315748383.72
2019,10,China,2 Series,ICE,3821,472126247.39
2019,10,China,4 Series,Hybrid,7335,838871617.09
2019,10,China,1 Series,ICE,5512,224881524.02
2019,10,Asia Pacific,3 Series,EV,7236,953586506.03
